"pincode","city","state_code","cod","prepaid","pickup","zone"
"643217","Kotagiri","Tamil Nadu","Y","Y","Y","Z4"
"643218","Coonoor","Tamil Nadu","Y","Y","Y","Z4"
"643219","Coonoor","Tamil Nadu","Y","Y","Y","Z4"
"643220","Gudalur","Tamil Nadu","Y","Y","Y","Z4"
"643221","Coonoor","Tamil Nadu","Y","Y","Y","Z4"
"643222","Kotagiri","Tamil Nadu","N","Y","Y","Z4"
"643223","OOTY","Tamil Nadu","N","Y","N","Z4"
"643224","Gudalur","Tamil Nadu","Y","Y","Y","Z4"
"643225","Gudalur","Tamil Nadu","Y","Y","Y","Z4"
"643226","Gudalur","Tamil Nadu","Y","Y","Y","Z4"
"643229","KOTAGIRI","TAMIL NADU","N","Y","Y","Z4"
"643230","Ooty","Tamil Nadu","N","Y","N","Z4"
"643231","Coonoor","Tamil Nadu","Y","Y","Y","Z4"
"643232","COONOOR","TAMILNADU","Y","Y","Y","Z4"
"643233","Gudalur","Tamil Nadu","Y","Y","Y","Z4"
"643234","Coonoor","Tamil Nadu","Y","Y","Y","Z4"
"643236","Kotagiri","Tamil Nadu","Y","Y","Y","Z4"
"643237","Gudalur","Tamil Nadu","Y","Y","Y","Z4"
"643238","Coonoor","Tamil Nadu","Y","Y","Y","Z4"
"643239","Gudalur","Tamil Nadu","Y","Y","N","Z4"
"643240","Pandalur","Tamil Nadu","Y","Y","Y","Z4"
"643241","Gudalur","Tamil Nadu","Y","Y","Y","Z4"
"643242","Kothagiri","Tamilnadu","Y","Y","Y","Z4"
"643243","Coonoor","Tamil Nadu","Y","Y","Y","Z4"
"643244","Coonoor","Tamilnadu","Y","Y","N","Z4"
"643245","Kothagiri","Tamilnadu","Y","Y","Y","Z4"
"643246","Ooty","Tamil Nadu","Y","Y","Y","Z4"
"643247","Ooty","Tamil Nadu","N","Y","Y","Z4"
"643249","Kothagiri","Tamilnadu","Y","Y","N","Z4"
"643250","GUDALUR","TAMIL NADU","N","Y","Y","Z4"
"643251","Gudalur","Tamil Nadu","Y","Y","Y","Z4"
"643252","Ooty","Tamil Nadu","N","Y","Y","Z4"
"643253","Gudalur","Tamil Nadu","Y","Y","Y","Z4"
"643256","OOTY","TAMIL NADU","Y","Y","Y","Z4"
"643257","Ooty","Tamil Nadu","Y","Y","Y","Z4"
"643258","Ooty","Tamil Nadu","Y","Y","Y","Z4"
"643259","Ooty","Tamil Nadu","Y","Y","Y","Z4"
"643260","Ooty","Tamil Nadu","Y","Y","Y","Z4"
"643261","Ooty","Tamil Nadu","Y","Y","Y","Z4"
"643264","Ooty","Tamil Nadu","Y","Y","Y","Z4"
"643265","OOTY","TAMIL NADU","N","Y","Y","Z4"
"643266","Kothagiri","Tamilnadu","Y","Y","N","Z4"
"643267","Gudalur","Tamilnadu","Y","Y","Y","Z4"
"643269","Ooty","Tamil Nadu","Y","Y","Y","Z4"
"643270","Gudalur","Tamil Nadu","Y","Y","Y","Z4"
"643271","Kothagiri","Tamilnadu","Y","Y","Y","Z4"
"643272","Ooty","Tamil Nadu","N","Y","Y","Z4"
"643273","Ooty","Tamil Nadu","N","Y","Y","Z4"
"643275","GUDALUR","Tamilnadu","N","Y","N","Z4"
"643276","Ooty","Tamil Nadu","N","Y","Y","Z4"
"643277","Ooty","Tamil Nadu","Y","Y","Y","Z4"
"643278","Coonoor","Tamilnadu","Y","Y","Y","Z4"
"643279","Ooty","Tamil Nadu","Y","Y","Y","Z4"
"643282","Coonoor","Tamil Nadu","Y","Y","Y","Z4"
"643291","GUDALUR","Tamilnadu","N","Y","N","Z4"
"643341","GUDALUR","Tamilnadu","N","Y","N","Z4"
"643518","OOTY","TAMIL NADU","N","Y","Y","Z4"
"666213","OOTY","TAMIL NADU","N","Y","Y",""
"670001","Kannur","Kerala","Y","Y","Y","Z4"
"670002","Kannur","Kerala","Y","Y","Y","Z4"
"670003","Kannur","Kerala","Y","Y","Y","Z4"
"670004","Kannur","Kerala","Y","Y","Y","Z4"
"670005","Kannur","Kerala","Y","Y","Y","Z4"
"670006","Kannur","Kerala","Y","Y","Y","Z4"
"670007","Kannur","Kerala","Y","Y","Y","Z4"
"670008","Kannur","Kerala","Y","Y","Y","Z4"
"670009","Kannur","Kerala","Y","Y","Y","Z4"
"670010","Kannur","Kerala","Y","Y","Y","Z4"
"670011","Kannur","Kerala","Y","Y","Y","Z4"
"670012","Kannur","Kerala","Y","Y","Y","Z4"
"670013","Kannur","Kerala","Y","Y","Y","Z4"
"670014","Cannanore","Kerala","Y","Y","Y","Z4"
"670015","Kannur","Kerala","Y","Y","Y","Z4"
"670016","Kannur","Kerala","Y","Y","Y","Z4"
"670017","Kannur","Kerala","Y","Y","Y","Z4"
"670018","Kannur","Kerala","Y","Y","Y","Z4"
"670022","Kuthuparamba","Kerala","Y","Y","N","Z4"
"670051","#N/A","#N/A","Y","Y","N","Z4"
"670101","Tellicherry","Kerala","Y","Y","Y","Z4"
"670102","Kannur","Kerala","Y","Y","Y","Z4"
"670103","Tellicherry","Kerala","Y","Y","Y","Z4"
"670104","Thalassery","Kerala","Y","Y","Y","Z4"
"670105","Kannur","Kerala","Y","Y","Y","Z4"
"670106","Thalassery","Kerala","Y","Y","Y","Z4"
"670107","Thalassery","Kerala","Y","Y","Y","Z4"
"670109","Thalassery","Kerala","Y","Y","Y","Z4"
"670110","Kannur","KERALA","Y","Y","Y","Z4"
"670111","Thalassery","Kerala","Y","Y","Y","Z4"
"670121","Rajapalayam","Tamil Nadu","Y","Y","Y","Z4"
"670141","Kannur","KERALA","Y","Y","Y","Z4"
"670142","KANNUR","KERALA","Y","Y","Y","Z4"
"670143","Kannur","Kerala","Y","Y","Y","Z4"
"670144","Kannur","Kerala","Y","Y","Y","Z4"
"670301","Kannapuram","Kerala","Y","Y","Y","Z4"
"670302","Kannapuram","Kerala","Y","Y","Y","Z4"
"670303","Kannur","Kerala","Y","Y","Y","Z4"
"670304","Kannapuram","Kerala","Y","Y","Y","Z4"
"670305","Kannur","Kerala","Y","Y","Y","Z4"
"670306","Cannanore","Kerala","Y","Y","Y","Z4"
"670307","Kannur","Kerala","Y","Y","Y","Z4"
"670308","Kannur","Kerala","Y","Y","Y","Z4"
"670309","Kannur","Kerala","Y","Y","Y","Z4"
"670310","Payyanur","Kerala","Y","Y","Y","Z4"
"670312","Cannanore","Kerala","Y","Y","Y","Z4"
"670313","Cannanore","Kerala","Y","Y","Y","Z4"
"670314","Kannur","Kerala","Y","Y","Y","Z4"
"670315","Kannur","Kerala","Y","Y","Y","Z4"
"670316","Kanhangad","Kerala","Y","Y","Y","Z4"
"670317","Kannur","Kerala","Y","Y","Y","Z4"
"670318","Kannur","Kerala","Y","Y","Y","Z4"
"670319","KANNUR","KERALA","Y","Y","Y","Z4"
"670321","Kannur","Kerala","Y","Y","Y","Z4"
"670322","Kannur","Kerala","Y","Y","Y","Z4"
"670325","Kannapuram","Kerala","Y","Y","Y","Z4"
"670327","Kannur","Kerala","Y","Y","Y","Z4"
"670330","Payyanur","Kerala","Y","Y","Y","Z4"
"670331","Kannur","Kerala","Y","Y","Y","Z4"
"670332","Payyanur","Kerala","Y","Y","Y","Z4"
"670333","Kannur","Kerala","Y","Y","Y","Z4"
"670334","Kannur","Kerala","Y","Y","Y","Z4"
"670337","Kannur","Kerala","Y","Y","Y","Z4"
"670338","Cannanore","Kerala","Y","Y","Y","Z4"
"670339","Cannanore","Kerala","Y","Y","Y","Z4"
"670343","Kannur","Kerala","Y","Y","Y","Z4"
"670346","Kannur","Kerala","Y","Y","Y","Z4"
"670353","Cannanore","Kerala","Y","Y","Y","Z4"
"670354","Payyanur","Kerala","Y","Y","Y","Z4"
"670358","Pazhayangadi","Kerala","Y","Y","Y","Z4"
"670464","Mananthavady","Kerala","Y","Y","Y","Z4"
"670501","Kannur","Kerala","Y","Y","Y","Z4"
"670502","Kannur","Kerala","Y","Y","Y","Z4"
"670503","Pariyaram","Kerala","Y","Y","Y","Z4"
"670504","Kannur","Kerala","Y","Y","Y","Z4"
"670507","Kannur","Kerala","Y","Y","Y","Z4"
"670511","Nileshwar","Kerala","Y","Y","Y","Z4"
"670521","Nileshwar","Kerala","Y","Y","Y","Z4"
"670522","CANNANORE","KERALA","Y","Y","Y","Z4"
"670543","Kannur","Kerala","Y","Y","Y","Z4"
"670561","Kannur","Kerala","Y","Y","Y","Z4"
"670562","Kannur","Kerala","Y","Y","Y","Z4"
"670563","Kannur","Kerala","Y","Y","Y","Z4"
"670564","Kannur","Kerala","Y","Y","Y","Z4"
"670565","Kannur","Kerala","Y","Y","Y","Z4"
"670566","Kannur","Kerala","Y","Y","Y","Z4"
"670567","Kannur","Kerala","Y","Y","Y","Z4"
"670571","Alakode","Kerala","Y","Y","Y","Z4"
"670581","Taliparamba","KERALA","Y","Y","Y","Z4"
"670582","Alakode","Kerala","Y","Y","Y","Z4"
"670583","Cannanore","Kerala","Y","Y","Y","Z4"
"670591","Munderi","Kerala","Y","Y","Y","Z4"
"670592","Kannur","Kerala","Y","Y","Y","Z4"
"670593","Kannur","Kerala","Y","Y","Y","Z4"
"670594","Kannur","Kerala","Y","Y","Y","Z4"
"670595","KANNUR","KERALA","Y","Y","Y","Z4"
"670597","Kannur","Kerala","Y","Y","Y","Z4"
"670601","Kolichery","Kerala","Y","Y","Y","Z4"
"670602","Taliparamba","KERALA","Y","Y","Y","Z4"
"670603","Kannur","Kerala","Y","Y","Y","Z4"
"670604","Kannur","Kerala","Y","Y","Y","Z4"
"670605","Cannanore","Kerala","Y","Y","Y","Z4"
"670611","Kannur","Kerala","Y","Y","Y","Z4"
"670612","Kannur","Kerala","Y","Y","Y","Z4"
"670613","Kannur","Kerala","Y","Y","Y","Z4"
"670614","Kannur","Kerala","Y","Y","Y","Z4"
"670615","Rajapalayam","Tamil Nadu","Y","Y","Y","Z4"
"670621","Kannur","Kerala","Y","Y","Y","Z4"
"670622","Cannanore","Kerala","Y","Y","Y","Z4"
"670631","Chavassery","Kerala","Y","Y","Y","Z4"
"670632","Chavassery","Kerala","Y","Y","Y","Z4"
"670633","Chavassery","Kerala","Y","Y","Y","Z4"
"670641","Kannur","Kerala","Y","Y","Y","Z4"
"670642","Thalassery","Kerala","Y","Y","Y","Z4"
"670643","CANNANORE","KERALA","Y","Y","Y","Z4"
"670644","Kalpetta","Kerala","Y","Y","Y","Z4"
"670645","Mananthavady","Kerala","Y","Y","Y","Z4"
"670646","Mananthavadi","Kerala","Y","Y","Y","Z4"
"670647","Kuthuparamba","Kerala","Y","Y","Y","Z4"
"670648","Rajapalayam","Tamil Nadu","Y","Y","Y","Z4"
"670649","Thalassery","Kerala","Y","Y","Y","Z4"
"670650","Kuthuparamba","Kerala","Y","Y","Y","Z4"
"670651","Peravoor","Kerala","Y","Y","Y","Z4"
"670661","Thalassery","Kerala","Y","Y","Y","Z4"
"670662","Thalassery","Kerala","Y","Y","Y","Z4"
"670663","Tellicherry","Kerala","Y","Y","Y","Z4"
"670671","Thalassery","Kerala","Y","Y","Y","Z4"
"670672","Mahe","Kerala","Y","Y","Y","Z4"
"670673","Peravoor","Kerala","Y","Y","Y","Z4"
"670674","Peravoor","Kerala","Y","Y","Y","Z4"
"670675","Mahe","Kerala","Y","Y","Y","Z4"
"670676","Kannur","Kerala","Y","Y","Y","Z4"
"670677","Chavassery","Kerala","Y","Y","Y","Z4"
"670678","Kuthuparamba","Kerala","Y","Y","Y","Z4"
"670679","Tellicherry","Kerala","Y","Y","Y","Z4"
"670691","Cannanore","Kerala","Y","Y","Y","Z4"
"670692","Thalassery","Kerala","Y","Y","Y","Z4"
"670693","Kannur","Kerala","Y","Y","Y","Z4"
"670694","Thalassery","Kerala","Y","Y","Y","Z4"
"670695","Cannanore","Kerala","Y","Y","Y","Z4"
"670701","THALASSERY","KERALA","Y","Y","Y","Z4"
"670702","Kannur","Kerala","Y","Y","Y","Z4"
"670703","Cannanore","Kerala","Y","Y","Y","Z4"
"670704","Mattannur","Kerala","Y","Y","Y","Z4"
"670705","Nuchiyad","Kerala","Y","Y","Y","Z4"
"670706","Chavassery","Kerala","Y","Y","Y","Z4"
"670708","Chavassery","Kerala","Y","Y","Y","Z4"
"670721","Pulpally","Kerala","Y","Y","Y","Z4"
"670731","Mananthavadi","Kerala","Y","Y","Y","Z4"
"670732","Mananthavady","Kerala","Y","Y","Y","Z4"
"670741","Thalassery","Kerala","Y","Y","Y","Z4"
"671121","Kasaragod","Kerala","Y","Y","Y","Z4"
"671122","Kasargode","Kerala","Y","Y","Y","Z4"
"671123","Kasaragod","Kerala","Y","Y","Y","Z4"
"671124","Kasaragod","Kerala","Y","Y","Y","Z4"
"671125","Kasargod","Kerala","Y","Y","Y","Z4"
"671128","Kasargode","Kerala","Y","Y","Y","Z4"
"671212","Kasaragod","Kerala","N","N","Y","Z4"
"671221","Kannur","Kerala","Y","Y","Y","Z4"
"671310","Nileshwar","Kerala","Y","Y","Y","Z4"
"671311","Payyanur","Kerala","Y","Y","Y","Z4"
"671312","Nileshwar","Kerala","Y","Y","Y","Z4"
"671313","Kannur","Kerala","Y","Y","Y","Z4"
"671314","Nileshwar","Kerala","Y","Y","Y","Z4"
"671315","Kasaragod","Kerala","Y","Y","Y","Z4"
"671316","Kasargode","Kerala","Y","Y","Y","Z4"
"671317","Poinachi","Kerala","Y","Y","Y","Z4"
"671318","Mylatty","Kerala","Y","Y","Y","Z4"
"671319","Poinachi","Kerala","Y","Y","Y","Z4"
"671320","Kasaragod","Kerala","Y","Y","Y","Z4"
"671321","Kasaragod","Kerala","Y","Y","Y","Z4"
"671322","Kasaragod","Kerala","Y","Y","Y","Z4"
"671323","Manjeswar","Kerala","Y","Y","Y","Z4"
"671324","Kasaragod","Kerala","Y","Y","Y","Z4"
"671326","Cannanore","Kerala","Y","Y","Y","Z4"
"671328","Parappa","Kerala","Y","Y","Y","Z4"
"671329","Kasargod","Kerala","Y","Y","Y","Z4"
"671341","KANHANGAD","KERALA","Y","Y","Y","Z4"
"671344","Cheruvathur","Kerala","Y","Y","Y","Z4"
"671345","CHERUVATHUR","KERALA","Y","Y","Y","Z4"
"671348","Manjeshwar","Kerala","Y","Y","Y","Z4"
"671349","Kannur","Kerala","Y","Y","Y","Z4"
"671350","Kasargod","Kerala","Y","Y","Y","Z4"
"671351","Parappa","Kerala","Y","Y","Y","Z4"
"671353","Kannur","Kerala","Y","Y","Y","Z4"
"671357","Kasargod","Kerala","Y","Y","Y","Z4"
"671531","Kanhangad","Kerala","Y","Y","Y","Z4"
"671532","Kasargode","Kerala","Y","Y","Y","Z4"
"671533","Parappa","Kerala","Y","Y","Y","Z4"
"671534","Parappa","Kerala","Y","Y","Y","Z4"
"671535","Cannanore","Kerala","N","Y","Y","Z4"
"671541","Kuttikol","Kerala","Y","Y","Y","Z4"
"671542","Mulleria","Kerala","Y","Y","Y","Z4"
"671543","Kuttikol","Kerala","Y","Y","Y","Z4"
"671544","Kasaragod","Kerala","Y","Y","Y","Z4"
"671545","Poinachi","Kerala","Y","Y","Y","Z4"
"671551","Badiyadka","Kerala","Y","Y","Y","Z4"
"671552","Kasaragod","Kerala","Y","Y","Y","Z4"
"672105","Tirunelveli","Tamil Nadu","N","Y","Y","Z4"
"672212","KASARGODE","KERALA","Y","Y","Y","Z4"
"672301","KASARGOD","KERALA","Y","Y","Y","Z4"
"673000","Ulliyeri","KERALA","Y","Y","Y","Z4"
"673001","Calicut","Kerala","Y","Y","Y","Z4"
"673002","Kozhikode","Kerala","Y","Y","Y","Z4"
"673003","CALICUT","KERALA","Y","Y","Y","Z4"
"673004","KOZHIKODE","KERALA","Y","Y","Y","Z4"
"673005","Elathur","Kerala","Y","Y","Y","Z4"
"673006","Calicut","Kerala","Y","Y","Y","Z4"
"673007","Calicut","Kerala","Y","Y","Y","Z4"
"673008","Kozhikode","Kerala","Y","Y","Y","Z4"
"673009","Kozhikode","Kerala","Y","Y","Y","Z4"
"673010","Elathur","Kerala","Y","Y","Y","Z4"
"673011","Kozhikode","Kerala","Y","Y","Y","Z4"
"673012","Kozhikode","Kerala","Y","Y","Y","Z4"
"673013","Kozhikode","Kerala","Y","Y","Y","Z4"
"673014","Kozhikode","Kerala","Y","Y","Y","Z4"
"673015","Calicut","Kerala","Y","Y","Y","Z4"
"673016","Calicut","Kerala","Y","Y","Y","Z4"
"673017","Calicut","Kerala","Y","Y","Y","Z4"
"673018","Kozhikode","Kerala","Y","Y","Y","Z4"
"673019","Pamtheerakave","Kerala","Y","Y","Y","Z4"
"673020","Calicut","Kerala","Y","Y","Y","Z4"
"673021","CALICUT","KERALA","Y","Y","Y","Z4"
"673022","Calicut","Kerala","Y","Y","Y","Z4"
"673023","Calicut","Kerala","Y","Y","Y","Z4"
"673024","Kozhikode","Kerala","Y","Y","Y","Z4"
"673025","Pamtheerakave","Kerala","Y","Y","Y","Z4"
"673026","Kozhikode","Kerala","Y","Y","Y","Z4"
"673027","Kozhikode","Kerala","Y","Y","Y","Z4"
"673028","Calicut","Kerala","Y","Y","Y","Z4"
"673029","Kozhikode","Kerala","Y","Y","Y","Z4"
"673031","CALICUT","KERALA","Y","Y","Y","Z4"
"673032","KOZHIKODE","KERALA","Y","Y","Y","Z4"
"673035","Calicut","Kerala","Y","Y","Y","Z4"
"673037","Calicut","Kerala","Y","Y","Y","Z4"
"673047","Kozhikode","Kerala","N","N","Y","Z4"
"673051","CALICUT","KERALA","Y","Y","Y","Z4"
"673055","CALICUT","KERALA","N","Y","N","Z4"
"673101","Vadakara","Kerala","Y","Y","Y","Z4"
"673102","Calicut","KERALA","Y","Y","Y","Z4"
"673103","Vadakara","Kerala","Y","Y","Y","Z4"
"673104","Vadakara","Kerala","Y","Y","Y","Z4"
"673105","Vadakara","Kerala","Y","Y","Y","Z4"
"673106","Payyoli","Kerala","Y","Y","Y","Z4"
"673107","Vadakara","Kerala","Y","Y","N","Z4"
"673108","Kurunthodi","Kerala","Y","Y","N","Z4"
"673109","Vadakara","Kerala","Y","Y","N","Z4"
"673110","Vadakara","Kerala","Y","Y","Y","Z4"
"673111","Vadakara","Kerala","Y","Y","N","Z4"
"673112","Vadakara","Kerala","Y","Y","N","Z4"
"673121","Kalpetta","Kerala","Y","Y","Y","Z4"
"673122","Kalpetta","Kerala","Y","Y","Y","Z4"
"673123","Kalpetta","Kerala","Y","Y","Y","Z4"
"673124","Kalpetta","Kerala","Y","Y","Y","Z4"
"673125","Sultan Bathery","Kerala","Y","Y","Y","Z4"
"673126","Kalpetta","Kerala","N","Y","Y","Z4"
"673212","KALPETTA","KERALA","N","Y","N","Z4"
"673300","Ulliyeri","Kerala","Y","Y","Y","Z4"
"673301","Nadakkavu","Kerala","Y","Y","Y","Z4"
"673302","Calicut","Kerala","Y","Y","Y","Z4"
"673303","Kozhikode","Kerala","Y","Y","Y","Z4"
"673304","Koyilandy","Kerala","Y","Y","Y","Z4"
"673305","Koyilandi","Kerala","Y","Y","Y","Z4"
"673306","Koyilandy","Kerala","Y","Y","Y","Z4"
"673307","Koyilandy","Kerala","Y","Y","Y","Z4"
"673308","PAYYOLI","KERALA","Y","Y","Y","Z4"
"673309","Mahe","Kerala","Y","Y","Y","Z4"
"673310","Mahe","Kerala","Y","Y","Y","Z4"
"673311","Mahe","Kerala","Y","Y","Y","Z4"
"673312","Mahe","Kerala","Y","Y","Y","Z4"
"673313","Mahe","Kerala","Y","Y","Y","Z4"
"673314","Kozhikode","Kerala","Y","Y","Y","Z4"
"673315","Koyilandi","Kerala","Y","Y","Y","Z4"
"673316","Kannur","KERALA","Y","Y","Y","Z4"
"673317","Kozhikode","Kerala","Y","Y","Y","Z4"
"673318","Koyilandi","Kerala","Y","Y","Y","Z4"
"673319","Mahe","Kerala","Y","Y","Y","Z4"
"673320","Tellicherry","Kerala","Y","Y","Y","Z4"
"673321","Calicut","Kerala","Y","Y","Y","Z4"
"673322","Koyilandi","Kerala","Y","Y","Y","Z4"
"673323","Calicut","Kerala","Y","Y","Y","Z4"
"673324","CALICUT","KERALA","Y","Y","Y","Z4"
"673325","Calicut","Kerala","Y","Y","Y","Z4"
"673326","CALICUT","KERALA","Y","Y","Y","Z4"
"673327","CALICUT","KERALA","Y","Y","Y","Z4"
"673328","Kozhikode","Kerala","Y","Y","Y","Z4"
"673330","Nadakkavu","Kerala","Y","Y","Y","Z4"
"673333","Nadakkavu","Kerala","Y","Y","Y","Z4"
"673338","Kondotty","Kerala","Y","Y","Y","Z4"
"673500","Perambra","Kerala","N","Y","N","Z4"
"673501","Vadakara","Kerala","Y","Y","Y","Z4"
"673502","Vadakara","Kerala","Y","Y","Y","Z4"
"673503","Vadakara","Kerala","Y","Y","Y","Z4"
"673504","Kuttiyadi","Kerala","Y","Y","Y","Z4"
"673505","Thalassery","Kerala","Y","Y","Y","Z4"
"673506","Nadapuram","Kerala","Y","Y","Y","Z4"
"673507","Kallachi","Kerala","Y","Y","Y","Z4"
"673508","Kuttiady","Kerala","Y","Y","Y","Z4"
"673509","Thalassery","Kerala","Y","Y","Y","Z4"
"673510","CALICUT","KERALA","Y","Y","Y","Z4"
"673511","Vadakara","Kerala","Y","Y","Y","Z4"
"673512","Vadakara","Kerala","Y","Y","N","Z4"
"673513","Kuttiady","Kerala","Y","Y","Y","Z4"
"673514","Thalassery","Kerala","Y","Y","Y","Z4"
"673515","Aluva","Kerala","Y","Y","Y","Z4"
"673516","Kuttiady","Kerala","Y","Y","Y","Z4"
"673517","Thalassery","Kerala","Y","Y","Y","Z4"
"673518","Kuttiady","Kerala","Y","Y","N","Z4"
"673519","Kozhikode","Kerala","Y","Y","Y","Z4"
"673520","Kozhikode","Kerala","Y","Y","Y","Z4"
"673521","Vadakara","Kerala","Y","Y","Y","Z4"
"673522","Kozhikode","Kerala","Y","Y","Y","Z4"
"673523","Perambra","Kerala","Y","Y","Y","Z4"
"673524","Perambra","Kerala","Y","Y","Y","Z4"
"673525","Perambra","Kerala","Y","Y","Y","Z4"
"673526","Perambra","Kerala","Y","Y","Y","Z4"
"673527","Perambra","Kerala","Y","Y","Y","Z4"
"673528","Perambra","Kerala","Y","Y","Y","Z4"
"673529","Koyilandi","Kerala","Y","Y","Y","Z4"
"673530","Payyoli","Kerala","Y","Y","Y","Z4"
"673531","Payyoli","Kerala","Y","Y","Y","Z4"
"673532","Payyoli","Kerala","Y","Y","Y","Z4"
"673533","Payyoli","Kerala","Y","Y","Y","Z4"
"673534","Payyoli","Kerala","Y","Y","Y","Z4"
"673535","Payyoli","Kerala","Y","Y","Y","Z4"
"673541","Payyoli","Kerala","Y","Y","Y","Z4"
"673542","Vadakara","Kerala","Y","Y","Y","Z4"
"673543","Vadakara","Kerala","Y","Y","Y","Z4"
"673544","Vadakara","Kerala","Y","Y","Y","Z4"
"673555","CALICUT","KERALA","Y","Y","N","Z4"
"673557","Vadakara","KERALA","Y","Y","N","Z4"
"673558","CALICUT","KERALA","Y","Y","N","Z4"
"673570","Moozhikkal","Kerala","Y","Y","Y","Z4"
"673571","Kunnamangalam","Kerala","Y","Y","Y","Z4"
"673572","Kozhikode","Kerala","Y","Y","Y","Z4"
"673573","Thamarassery","Kerala","Y","Y","Y","Z4"
"673574","Calicut","Kerala","Y","Y","Y","Z4"
"673575","Kalpetta","Kerala","Y","Y","Y","Z4"
"673576","Kalpetta","Kerala","Y","Y","Y","Z4"
"673577","Kalpetta","Kerala","Y","Y","Y","Z4"
"673578","Mananthavadi","Kerala","Y","Y","Y","Z4"
"673579","Kalpetta","Kerala","Y","Y","Y","Z4"
"673580","Thamarassery","Kerala","Y","Y","Y","Z4"
"673581","VADUVANCHAL","KERALA","Y","Y","Y","Z4"
"673582","Kodanchery","Kerala","Y","Y","Y","Z4"
"673583","Koduvalli","Kerala","Y","Y","Y","Z4"
"673584","Thamarassery","Kerala","Y","Y","Y","Z4"
"673585","Narikkuni","Kerala","Y","Y","Y","Z4"
"673586","Thamarassery","Kerala","Y","Y","Y","Z4"
"673587","Koduvalli","Kerala","Y","Y","Y","Z4"
"673588","Koduvalli","Kerala","Y","Y","Y","Z4"
"673589","Koduvalli","Kerala","Y","Y","Y","Z4"
"673591","KALPETTA","KERALA","Y","Y","Y","Z4"
"673592","Bathery","Kerala","Y","Y","Y","Z4"
"673593","Sultan Bathery","Kerala","Y","Y","Y","Z4"
"673595","Bathery","Kerala","Y","Y","Y","Z4"
"673596","Pulpally","Kerala","Y","Y","Y","Z4"
"673600","Calicut","Kerala","Y","Y","Y","Z4"
"673601","Calicut","Kerala","Y","Y","Y","Z4"
"673602","Areacode","Kerala","Y","Y","Y","Z4"
"673603","Calicut","Kerala","Y","Y","Y","Z4"
"673604","Thamarassery","Kerala","Y","Y","Y","Z4"
"673607","Areacode","Kerala","Y","Y","Y","Z4"
"673611","Kozhikode","Kerala","Y","Y","Y","Z4"
"673612","Balussery","Kerala","Y","Y","Y","Z4"
"673613","Koduvalli","Kerala","Y","Y","Y","Z4"
"673614","Balussery","Kerala","Y","Y","Y","Z4"
"673615","Perambra","Kerala","Y","Y","Y","Z4"
"673616","Kozhikode","Kerala","Y","Y","Y","Z4"
"673617","Kozhikode","Kerala","Y","Y","Y","Z4"
"673618","Koyilandy","Kerala","Y","Y","Y","Z4"
"673619","Kozhikode","Kerala","Y","Y","Y","Z4"
"673620","Koyilandy","Kerala","Y","Y","Y","Z4"
"673621","Thamarassery","Kerala","Y","Y","Y","Z4"
"673622","Calicut","Kerala","Y","Y","Y","Z4"
"673623","Calicut","Kerala","Y","Y","Y","Z4"
"673624","Calicut","Kerala","Y","Y","Y","Z4"
"673631","Feroke","Kerala","Y","Y","Y","Z4"
"673632","Calicut","Kerala","Y","Y","Y","Z4"
"673633","Kozhikode","Kerala","Y","Y","Y","Z4"
"673634","Calicut","Kerala","Y","Y","Y","Z4"
"673635","Kozhikode","Kerala","Y","Y","Y","Z4"
"673636","Kozhikode","Kerala","Y","Y","Y","Z4"
"673637","KOTTAKKAL","KERALA","Y","Y","Y","Z4"
"673638","Kozhikode","Kerala","Y","Y","Y","Z4"
"673639","Areacode","Kerala","Y","Y","Y","Z4"
"673640","Areekode","Kerala","Y","Y","Y","Z4"
"673641","Areacode","Kerala","Y","Y","Y","Z4"
"673642","Malappuram","Kerala","Y","Y","Y","Z4"
"673643","Kozhikode","Kerala","Y","Y","Y","Z4"
"673644","Areacode","Kerala","Y","Y","Y","Z4"
"673645","Areacode","Kerala","Y","Y","Y","Z4"
"673647","Kondoty","Kerala","Y","Y","Y","Z4"
"673648","Kondotty","Kerala","Y","Y","Y","Z4"
"673649","Kondotty","Kerala","Y","Y","Y","Z4"
"673650","Feroke","Kerala","Y","Y","Y","Z4"
"673651","Kondotty","Kerala","Y","Y","Y","Z4"
"673652","Kozhikode","Kerala","Y","Y","Y","Z4"
"673653","Kozhikode","Kerala","Y","Y","Y","Z4"
"673654","Feroke","Kerala","N","Y","Y","Z4"
"673655","Calicut","Kerala","Y","Y","Y","Z4"
"673661","Mukkam","Kerala","Y","Y","Y","Z4"
"673692","CALICUT","Kerala","N","Y","N","Z4"
"673693","CALICUT","KERALA","Y","Y","Y","Z4"
"676101","Tirur","Kerala","Y","Y","Y","Z4"
"676102","Tirur","Kerala","Y","Y","Y","Z4"
"676103","Tirur","Kerala","Y","Y","Y","Z4"
"676104","Tirur","Kerala","Y","Y","Y","Z4"
"676105","Tirur","Kerala","Y","Y","Y","Z4"
"676106","Tirur","Kerala","Y","Y","Y","Z4"
"676107","Tirur","Kerala","Y","Y","Y","Z4"
"676108","Tirur","Kerala","Y","Y","Y","Z4"
"676109","Tirur","Kerala","Y","Y","Y","Z4"
"676110","Edappal","Kerala","Y","Y","Y","Z4"
"676111","KOTTAKKAL","KERALA","Y","Y","Y","Z4"
